segment_id,latitude,longitude,zone_no,zone_name,road_class,elevation_m,slope_degrees,distance_to_coast_km,distance_to_major_canal_m,subsidence_rate_mm_yr,soil_infiltration_rate_mm_hr,swd_pipe_diameter_mm,swd_pipe_material,theoretical_drain_capacity_cumecs,solid_waste_generated_tpd,desilting_completed_pct,chronic_blockage_flag,drain_clogging_factor_mu,effective_drain_capacity_cumecs,rainfall_24h_mm,rainfall_peak_intensity_mm_hr,surface_runoff_inflow_cumecs,is_flooded,flood_depth_cm,flood_severity_level,safe_vehicle_passage
CHN_SEG_05068,12.985207,80.131935,11,Valasaravakkam,street,11.95,0.8,21.99,1213.9,3.6,12.5,600,RCC_Hume_NP2,0.337,310.0,71.0,0,0.324,0.228,299.0088,49.8,0.242,1,21.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05069,13.042815,80.263822,9,Teynampet,main,8.2,0.72,7.35,1352.8,3.6,7.8,600,RCC_Hume_NP2,0.319,540.0,78.5,1,0.583,0.133,299.0088,49.8,0.242,1,29.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05070,12.967368,80.192859,12,Alandur,street,8.49,0.79,15.22,1305.0,3.6,12.5,600,RCC_Hume_NP2,0.334,330.0,71.0,0,0.332,0.223,299.0088,49.8,0.242,1,14.5,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_05071,12.980343,80.216339,12,Alandur,street,8.13,0.59,12.62,1346.1,3.6,12.5,600,RCC_Hume_NP2,0.289,330.0,71.0,1,0.532,0.135,299.0088,49.8,0.242,1,28.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05072,13.061845,80.24634,9,Teynampet,main,6.88,0.56,9.29,491.9,3.6,7.8,600,RCC_Hume_NP2,0.282,540.0,78.5,0,0.383,0.174,299.0088,49.8,0.242,1,24.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05073,13.033423,80.155043,11,Valasaravakkam,main,12.15,0.93,19.42,1369.4,3.6,12.5,600,RCC_Hume_NP2,0.363,310.0,71.0,0,0.324,0.245,299.0088,49.8,0.242,1,22.5,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05074,13.036099,80.220942,10,Kodambakkam,service,6.37,0.8,12.11,1396.0,3.6,7.8,600,RCC_Hume_NP2,0.337,560.0,78.5,0,0.391,0.205,299.0088,49.8,0.242,1,20.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05075,13.080301,80.1602,7,Ambattur,main,15.31,1.14,18.85,748.1,3.6,12.5,600,RCC_Hume_NP2,0.402,390.0,71.0,0,0.357,0.258,299.0088,49.8,0.242,1,16.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05076,13.082137,80.163341,7,Ambattur,street,15.8,1.12,18.5,853.5,3.6,12.5,600,RCC_Hume_NP2,0.398,390.0,71.0,0,0.357,0.256,299.0088,49.8,0.242,1,19.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05077,12.989616,80.191555,12,Alandur,street,7.67,0.78,15.37,1032.0,3.6,12.5,600,RCC_Hume_NP2,0.332,330.0,71.0,0,0.332,0.222,299.0088,49.8,0.242,1,19.4,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05078,13.067337,80.236161,10,Kodambakkam,street_limited,8.11,0.72,10.42,118.1,3.6,7.8,600,RCC_Hume_NP2,0.319,560.0,78.5,0,0.391,0.194,299.0088,49.8,0.242,1,13.9,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_05079,13.027826,80.185276,11,Valasaravakkam,street,11.08,0.86,16.06,1235.8,3.6,12.5,600,RCC_Hume_NP2,0.349,310.0,71.0,0,0.324,0.236,299.0088,49.8,0.242,1,16.1,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05080,12.990855,80.141645,11,Valasaravakkam,street,10.37,0.9,20.91,971.5,3.6,12.5,600,RCC_Hume_NP2,0.357,310.0,71.0,0,0.324,0.241,299.0088,49.8,0.242,1,12.2,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_05081,13.052464,80.279352,9,Teynampet,street_limited,5.64,0.56,5.62,1031.3,3.6,7.8,600,RCC_Hume_NP2,0.282,540.0,78.5,0,0.383,0.174,299.0088,49.8,0.242,1,24.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05082,13.004003,80.206758,12,Alandur,street_limited,10.69,0.82,13.68,153.0,3.6,12.5,600,RCC_Hume_NP2,0.341,330.0,71.0,1,0.532,0.16,299.0088,49.8,0.242,1,28.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05083,12.949055,80.185413,12,Alandur,main,10.56,0.76,16.05,393.2,3.6,12.5,600,RCC_Hume_NP2,0.328,330.0,71.0,0,0.332,0.219,299.0088,49.8,0.242,1,21.9,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05084,13.095822,80.253303,6,Thiru-Vi-Ka Nagar,street_limited,5.48,0.42,8.51,1362.8,3.6,12.5,600,RCC_Hume_NP2,0.244,420.0,71.0,0,0.37,0.154,299.0088,49.8,0.242,1,24.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05085,13.057907,80.27501,9,Teynampet,street_limited,5.18,0.47,6.1,738.8,3.6,7.8,600,RCC_Hume_NP2,0.258,540.0,78.5,0,0.383,0.159,299.0088,49.8,0.242,1,24.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05086,13.032958,80.190051,11,Valasaravakkam,street,9.76,0.93,15.53,1362.3,3.6,12.5,600,RCC_Hume_NP2,0.363,310.0,71.0,0,0.324,0.245,299.0088,49.8,0.242,1,15.9,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05087,13.028383,80.197682,11,Valasaravakkam,street_limited,9.89,0.87,14.69,1253.6,3.6,12.5,600,RCC_Hume_NP2,0.351,310.0,71.0,0,0.324,0.237,299.0088,49.8,0.242,1,15.1,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05088,13.116462,80.276726,4,Tondiarpet,major_rail,2.36,0.65,5.91,974.4,4.7,4.2,600,RCC_Hume_NP2,0.303,410.0,62.0,0,0.411,0.178,299.0088,49.8,0.242,1,91.3,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_05089,13.0508,80.244604,9,Teynampet,street,8.28,0.6,9.48,1106.4,3.6,7.8,600,RCC_Hume_NP2,0.291,540.0,78.5,1,0.583,0.121,299.0088,49.8,0.242,1,29.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05090,12.949698,80.258627,14,Perungudi,street,1.1,0.47,7.92,436.2,4.7,4.2,600,RCC_Hume_NP2,0.258,370.0,71.0,0,0.349,0.168,299.0088,49.8,0.242,1,124.4,Catastrophic (>100 cm),Impasse / Completely Submerged
CHN_SEG_05091,12.860488,80.068748,15,Sholinganallur,street,1.1,0.21,29.0,1179.6,4.7,4.2,600,RCC_Hume_NP2,0.172,290.0,71.0,0,0.316,0.118,299.0088,49.8,0.242,1,123.3,Catastrophic (>100 cm),Impasse / Completely Submerged
CHN_SEG_05092,13.087125,80.18894,8,Annanagar,street,12.15,0.9,15.66,1101.0,3.6,12.5,600,RCC_Hume_NP2,0.357,430.0,78.5,0,0.337,0.237,299.0088,49.8,0.242,1,17.7,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05093,12.969101,80.146878,12,Alandur,street,10.61,0.76,20.33,1344.0,3.6,12.5,600,RCC_Hume_NP2,0.328,330.0,71.0,0,0.332,0.219,299.0088,49.8,0.242,1,22.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05094,13.089155,80.252208,6,Thiru-Vi-Ka Nagar,street_limited,4.21,0.57,8.63,1182.9,3.6,12.5,600,RCC_Hume_NP2,0.284,420.0,71.0,0,0.37,0.179,299.0088,49.8,0.242,1,24.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05095,13.041059,80.158098,11,Valasaravakkam,street,11.14,0.94,19.08,1379.2,3.6,12.5,600,RCC_Hume_NP2,0.365,310.0,71.0,0,0.324,0.247,299.0088,49.8,0.242,1,16.4,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05096,13.000161,80.261886,13,Adyar,street,3.07,0.65,7.56,415.9,3.6,7.8,600,RCC_Hume_NP2,0.303,450.0,71.0,0,0.383,0.187,299.0088,49.8,0.242,1,70.4,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_05097,13.028098,80.209022,10,Kodambakkam,street,6.47,0.72,13.43,1244.6,3.6,7.8,600,RCC_Hume_NP2,0.319,560.0,78.5,0,0.391,0.194,299.0088,49.8,0.242,1,20.0,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05098,13.115448,80.26008,6,Thiru-Vi-Ka Nagar,street_limited,5.58,0.7,7.76,1024.0,3.6,12.5,600,RCC_Hume_NP2,0.315,420.0,71.0,0,0.37,0.198,299.0088,49.8,0.242,1,16.7,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05099,13.066035,80.217989,10,Kodambakkam,street,9.49,0.69,12.43,208.6,3.6,7.8,600,RCC_Hume_NP2,0.313,560.0,78.5,0,0.391,0.191,299.0088,49.8,0.242,1,24.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05100,12.936976,80.189981,15,Sholinganallur,street,2.54,0.26,15.54,439.4,4.7,4.2,600,RCC_Hume_NP2,0.192,290.0,71.0,0,0.316,0.131,299.0088,49.8,0.242,1,82.9,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_05101,13.037513,80.261169,9,Teynampet,main,8.2,0.75,7.64,1400.0,3.6,7.8,600,RCC_Hume_NP2,0.326,540.0,78.5,1,0.583,0.136,299.0088,49.8,0.242,1,29.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05102,13.031539,80.189884,11,Valasaravakkam,main,10.02,0.92,15.55,1336.0,3.6,12.5,600,RCC_Hume_NP2,0.361,310.0,71.0,0,0.324,0.244,299.0088,49.8,0.242,1,14.3,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_05103,13.064311,80.252538,9,Teynampet,service,5.9,0.61,8.6,327.0,3.6,7.8,600,RCC_Hume_NP2,0.294,540.0,78.5,0,0.383,0.181,299.0088,49.8,0.242,1,24.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05104,12.890189,80.185638,15,Sholinganallur,street,4.0,0.41,16.02,650.2,4.7,4.2,600,RCC_Hume_NP2,0.241,290.0,71.0,0,0.316,0.165,299.0088,49.8,0.242,1,22.9,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05105,13.046107,80.239639,9,Teynampet,main,8.03,0.68,10.03,1275.5,3.6,7.8,600,RCC_Hume_NP2,0.31,540.0,78.5,1,0.583,0.129,299.0088,49.8,0.242,1,29.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05106,13.020101,80.145942,11,Valasaravakkam,street,10.43,0.7,20.43,896.9,3.6,12.5,600,RCC_Hume_NP2,0.315,310.0,71.0,0,0.324,0.213,299.0088,49.8,0.242,1,12.2,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_05107,13.041252,80.205838,10,Kodambakkam,street,6.15,0.79,13.78,1376.8,3.6,7.8,600,RCC_Hume_NP2,0.334,560.0,78.5,0,0.391,0.203,299.0088,49.8,0.242,1,21.9,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05108,12.944933,80.147275,12,Alandur,street,7.26,0.68,20.28,109.9,3.6,12.5,600,RCC_Hume_NP2,0.31,330.0,71.0,0,0.332,0.207,299.0088,49.8,0.242,1,21.9,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05109,12.973241,80.130908,12,Alandur,street,10.27,0.68,22.1,1395.9,3.6,12.5,600,RCC_Hume_NP2,0.31,330.0,71.0,0,0.332,0.207,299.0088,49.8,0.242,1,20.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05110,13.044916,80.220732,10,Kodambakkam,street_limited,7.72,0.75,12.13,1307.6,3.6,7.8,600,RCC_Hume_NP2,0.326,560.0,78.5,0,0.391,0.199,299.0088,49.8,0.242,1,12.5,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_05111,13.061246,80.125533,11,Valasaravakkam,street,10.46,0.74,22.7,530.9,3.6,12.5,600,RCC_Hume_NP2,0.324,310.0,71.0,0,0.324,0.219,299.0088,49.8,0.242,1,12.3,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_05112,13.012157,80.189053,12,Alandur,service,10.67,0.68,15.65,411.3,3.6,12.5,600,RCC_Hume_NP2,0.31,330.0,71.0,0,0.332,0.207,299.0088,49.8,0.242,1,22.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05113,13.044926,80.187283,11,Valasaravakkam,street,8.62,0.9,15.84,1307.4,3.6,12.5,600,RCC_Hume_NP2,0.357,310.0,71.0,0,0.324,0.241,299.0088,49.8,0.242,1,22.7,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05114,12.949241,80.240723,14,Perungudi,street,1.5,0.46,9.91,405.6,4.7,4.2,600,RCC_Hume_NP2,0.255,370.0,71.0,0,0.349,0.166,299.0088,49.8,0.242,1,113.2,Catastrophic (>100 cm),Impasse / Completely Submerged
CHN_SEG_05115,12.979399,80.197298,12,Alandur,street,7.11,0.57,14.73,1362.8,3.6,12.5,600,RCC_Hume_NP2,0.284,330.0,71.0,0,0.332,0.19,299.0088,49.8,0.242,1,23.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05116,12.915596,80.179172,15,Sholinganallur,street,1.11,0.48,16.74,1376.7,4.7,4.2,600,RCC_Hume_NP2,0.261,290.0,71.0,0,0.316,0.179,299.0088,49.8,0.242,1,123.0,Catastrophic (>100 cm),Impasse / Completely Submerged
CHN_SEG_05117,12.935982,80.237016,14,Perungudi,street,3.96,0.33,10.32,504.9,4.7,4.2,600,RCC_Hume_NP2,0.216,370.0,71.0,0,0.349,0.141,299.0088,49.8,0.242,1,23.7,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05118,13.042433,80.254351,9,Teynampet,street,8.27,0.73,8.4,1359.5,3.6,7.8,600,RCC_Hume_NP2,0.321,540.0,78.5,0,0.383,0.198,299.0088,49.8,0.242,1,22.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05119,12.940444,80.257699,14,Perungudi,street,1.53,0.27,8.03,203.5,4.7,4.2,600,RCC_Hume_NP2,0.196,370.0,71.0,0,0.349,0.128,299.0088,49.8,0.242,1,112.4,Catastrophic (>100 cm),Impasse / Completely Submerged
CHN_SEG_05120,13.126386,80.253839,6,Thiru-Vi-Ka Nagar,street,4.22,0.6,8.45,378.2,3.6,12.5,600,RCC_Hume_NP2,0.291,420.0,71.0,0,0.37,0.183,299.0088,49.8,0.242,1,24.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05121,12.99932,80.257935,13,Adyar,street,3.51,0.65,8.0,471.7,3.6,7.8,600,RCC_Hume_NP2,0.303,450.0,71.0,0,0.383,0.187,299.0088,49.8,0.242,1,24.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05122,12.983228,80.223179,12,Alandur,street,9.24,0.66,11.86,1276.9,3.6,12.5,600,RCC_Hume_NP2,0.306,330.0,71.0,1,0.532,0.143,299.0088,49.8,0.242,1,28.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05123,13.025877,80.270917,13,Adyar,street,5.15,0.53,6.56,1165.9,3.6,7.8,600,RCC_Hume_NP2,0.274,450.0,71.0,0,0.383,0.169,299.0088,49.8,0.242,1,24.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05124,12.996252,80.252061,13,Adyar,street,4.57,0.65,8.65,667.6,3.6,7.8,600,RCC_Hume_NP2,0.303,450.0,71.0,0,0.383,0.187,299.0088,49.8,0.242,1,24.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05125,13.055976,80.20922,10,Kodambakkam,street,8.64,0.53,13.41,850.0,3.6,7.8,600,RCC_Hume_NP2,0.274,560.0,78.5,0,0.391,0.167,299.0088,49.8,0.242,1,24.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05126,12.877539,80.08472,15,Sholinganallur,main,4.0,0.49,27.23,208.6,4.7,4.2,600,RCC_Hume_NP2,0.263,290.0,71.0,0,0.316,0.18,299.0088,49.8,0.242,1,22.9,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05127,13.014679,80.151773,11,Valasaravakkam,street,9.98,0.73,19.78,576.3,3.6,12.5,600,RCC_Hume_NP2,0.321,310.0,71.0,0,0.324,0.217,299.0088,49.8,0.242,1,14.5,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_05128,13.052459,80.263436,9,Teynampet,street_limited,7.03,0.56,7.39,1031.5,3.6,7.8,600,RCC_Hume_NP2,0.282,540.0,78.5,0,0.383,0.174,299.0088,49.8,0.242,1,24.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05129,13.128311,80.2565,6,Thiru-Vi-Ka Nagar,street,3.7,0.57,8.16,246.9,3.6,12.5,600,RCC_Hume_NP2,0.284,420.0,71.0,0,0.37,0.179,299.0088,49.8,0.242,1,24.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05130,13.076465,80.285374,5,Royapuram,service,2.6,0.55,4.95,508.8,3.6,4.2,600,RCC_Hume_NP2,0.279,480.0,62.0,0,0.44,0.156,299.0088,49.8,0.242,1,85.6,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_05131,13.089019,80.216218,8,Annanagar,street,9.69,0.87,12.63,1177.8,3.6,12.5,600,RCC_Hume_NP2,0.351,430.0,78.5,0,0.337,0.233,299.0088,49.8,0.242,1,21.1,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05132,13.043295,80.196531,11,Valasaravakkam,street_limited,8.62,0.92,14.82,1343.8,3.6,12.5,600,RCC_Hume_NP2,0.361,310.0,71.0,0,0.324,0.244,299.0088,49.8,0.242,1,22.7,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05133,12.959534,80.209049,14,Perungudi,street,2.34,0.55,13.43,1012.7,4.7,4.2,600,RCC_Hume_NP2,0.279,370.0,71.0,0,0.349,0.182,299.0088,49.8,0.242,1,89.7,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_05134,12.967467,80.205382,12,Alandur,street,7.53,0.78,13.83,1307.5,3.6,12.5,600,RCC_Hume_NP2,0.332,330.0,71.0,0,0.332,0.222,299.0088,49.8,0.242,1,20.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05135,13.1002,80.275543,5,Royapuram,street_limited,4.18,0.34,6.04,1399.9,3.6,4.2,600,RCC_Hume_NP2,0.219,480.0,62.0,0,0.44,0.123,299.0088,49.8,0.242,1,26.0,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05136,12.951196,80.113787,12,Alandur,motorway,7.44,0.79,24.0,534.5,3.6,12.5,1600,RCC_Box_Culvert,4.573,330.0,71.0,0,0.332,3.055,299.0088,49.8,0.294,1,20.7,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05137,12.852151,80.067358,15,Sholinganallur,street,1.1,0.39,29.15,1383.9,4.7,4.2,600,RCC_Hume_NP2,0.235,290.0,71.0,0,0.316,0.161,299.0088,49.8,0.242,1,123.3,Catastrophic (>100 cm),Impasse / Completely Submerged
CHN_SEG_05138,13.016147,80.151738,11,Valasaravakkam,street,10.24,0.69,19.79,668.3,3.6,12.5,600,RCC_Hume_NP2,0.313,310.0,71.0,0,0.324,0.212,299.0088,49.8,0.242,1,13.0,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_05139,13.079883,80.118063,7,Ambattur,main,12.71,1.14,23.53,723.2,3.6,12.5,600,RCC_Hume_NP2,0.402,390.0,71.0,0,0.357,0.258,299.0088,49.8,0.242,1,22.7,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05140,12.929089,80.112629,12,Alandur,main,10.65,0.77,24.13,916.4,3.6,12.5,600,RCC_Hume_NP2,0.33,330.0,71.0,0,0.332,0.22,299.0088,49.8,0.242,1,22.5,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05141,13.030719,80.260188,9,Teynampet,street,7.37,0.71,7.75,1317.7,3.6,7.8,600,RCC_Hume_NP2,0.317,540.0,78.5,0,0.383,0.196,299.0088,49.8,0.242,1,17.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05142,13.169077,80.249529,2,Manali,street,6.2,0.54,8.93,1341.5,3.6,12.5,600,RCC_Hume_NP2,0.277,220.0,71.0,0,0.287,0.198,299.0088,49.8,0.242,1,22.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05143,12.958748,80.199578,12,Alandur,street,9.43,0.85,14.48,973.9,3.6,12.5,600,RCC_Hume_NP2,0.347,330.0,71.0,0,0.332,0.232,299.0088,49.8,0.242,1,15.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05144,12.935391,80.242949,14,Perungudi,street,3.6,0.35,9.66,543.3,4.7,4.2,600,RCC_Hume_NP2,0.223,370.0,71.0,0,0.349,0.145,299.0088,49.8,0.242,1,23.7,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05145,12.986704,80.208475,12,Alandur,street,8.55,0.73,13.49,1158.4,3.6,12.5,600,RCC_Hume_NP2,0.321,330.0,71.0,0,0.332,0.214,299.0088,49.8,0.242,1,14.1,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_05146,13.035153,80.188138,11,Valasaravakkam,street,9.55,0.94,15.75,1389.5,3.6,12.5,600,RCC_Hume_NP2,0.365,310.0,71.0,0,0.324,0.247,299.0088,49.8,0.242,1,17.1,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05147,13.027212,80.273838,9,Teynampet,street_limited,7.84,0.65,6.23,1215.0,3.6,7.8,600,RCC_Hume_NP2,0.303,540.0,78.5,0,0.383,0.187,299.0088,49.8,0.242,1,24.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05148,12.805288,80.223214,15,Sholinganallur,street,3.91,0.49,11.85,814.0,4.7,4.2,600,RCC_Hume_NP2,0.263,290.0,71.0,0,0.316,0.18,299.0088,49.8,0.242,1,22.9,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05149,13.060956,80.174652,11,Valasaravakkam,main,9.18,0.74,17.24,549.7,3.6,12.5,600,RCC_Hume_NP2,0.324,310.0,71.0,0,0.324,0.219,299.0088,49.8,0.242,1,19.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05150,13.029676,80.224311,10,Kodambakkam,street_limited,6.03,0.74,11.73,1291.3,3.6,7.8,600,RCC_Hume_NP2,0.324,560.0,78.5,0,0.391,0.197,299.0088,49.8,0.242,1,22.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05151,12.923625,80.135621,15,Sholinganallur,street,3.39,0.49,21.58,1168.0,4.7,4.2,600,RCC_Hume_NP2,0.263,290.0,71.0,0,0.316,0.18,299.0088,49.8,0.242,1,59.1,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_05152,13.128729,80.255089,6,Thiru-Vi-Ka Nagar,street,3.74,0.56,8.32,218.1,3.6,12.5,600,RCC_Hume_NP2,0.282,420.0,71.0,0,0.37,0.178,299.0088,49.8,0.242,1,24.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05153,12.969624,80.131013,12,Alandur,street,9.77,0.75,22.09,1353.8,3.6,12.5,600,RCC_Hume_NP2,0.326,330.0,71.0,0,0.332,0.218,299.0088,49.8,0.242,1,17.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05154,13.025843,80.277375,13,Adyar,street,5.59,0.53,5.84,1164.6,3.6,7.8,600,RCC_Hume_NP2,0.274,450.0,71.0,0,0.383,0.169,299.0088,49.8,0.242,1,24.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05155,13.037562,80.15596,11,Valasaravakkam,street,11.79,0.95,19.32,1400.0,3.6,12.5,600,RCC_Hume_NP2,0.367,310.0,71.0,0,0.324,0.248,299.0088,49.8,0.242,1,20.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05156,13.117167,80.26611,4,Tondiarpet,street_limited,3.16,0.65,7.09,938.3,4.7,4.2,600,RCC_Hume_NP2,0.303,410.0,62.0,0,0.411,0.178,299.0088,49.8,0.242,1,68.9,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_05157,12.972329,80.253217,14,Perungudi,street,3.82,0.4,8.52,1389.5,4.7,4.2,600,RCC_Hume_NP2,0.238,370.0,71.0,0,0.349,0.155,299.0088,49.8,0.242,1,23.7,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05158,12.988513,80.258423,13,Adyar,street,5.3,0.56,7.95,1082.6,3.6,7.8,600,RCC_Hume_NP2,0.282,450.0,71.0,1,0.583,0.118,299.0088,49.8,0.242,1,29.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05159,13.063198,80.271198,9,Teynampet,street_limited,4.85,0.59,6.53,402.2,3.6,7.8,600,RCC_Hume_NP2,0.289,540.0,78.5,0,0.383,0.178,299.0088,49.8,0.242,1,24.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05160,13.043505,80.180845,11,Valasaravakkam,street,8.93,0.92,16.56,1339.6,3.6,12.5,600,RCC_Hume_NP2,0.361,310.0,71.0,0,0.324,0.244,299.0088,49.8,0.242,1,20.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05161,13.084162,80.188184,8,Annanagar,street_limited,12.6,0.95,15.74,961.3,3.6,12.5,600,RCC_Hume_NP2,0.367,430.0,78.5,0,0.337,0.243,299.0088,49.8,0.242,1,20.4,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_05162,13.08133,80.270273,5,Royapuram,street_limited,2.12,0.53,6.63,808.0,3.6,4.2,600,RCC_Hume_NP2,0.274,480.0,62.0,0,0.44,0.153,299.0088,49.8,0.242,1,99.0,Severe (45-100 cm),Only Heavy Rescue Trucks
